Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)",AV(3),AV(5),AV(10),AV(20),"KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram,Momentum(3),Momentum(5),Momentum(10),Momentum(20)
6/19/17,139.45,140.59,139.28,140.46,39626533,139.7588419,140.2060921,140.1321909,137.8232717,133.8464832,47619702,50829176,53503643.4,37847231.25,27.0550683,39.73615133,53.21760549,0.513292866,1.059154049,-0.545861183,0.71,1.23,-2.97,2.62
6/20/17,140.31,140.5,139.31,139.36,40935078,139.6258946,140.0522572,140.0586489,137.8835355,133.9556618,42883008,48777589.6,55357848.8,38918502.2,22.98210804,37.64233317,48.69228011,0.401698256,0.92766289,-0.525964635,0.23,-1,-3.5,0.36
6/21/17,139.66,140.81,139.59,140.74,35743366,139.997263,140.1773014,140.1235395,137.9955537,134.0900051,38768325.67,43907510,57047944.6,39721293.8,19.53753529,35.11203778,53.97938563,0.419774294,0.826085171,-0.406310877,2.59,0.99,-2.68,1.6
6/22/17,140.94,141.22,140.34,140.7,24099115,140.2315087,140.2723375,140.1784405,138.1016105,134.2208961,33592519.67,37698301,56916115.3,40010056.35,15.22430355,31.96040617,53.80631074,0.425961796,0.746060496,-0.3200987,0.24,1.57,-2.87,0.92
6/23/17,140.53,141.42,140.15,141.24,21654314,140.5676725,140.4482761,140.2795414,138.2246846,134.3598883,27165598.33,32411681.2,48103173,39896342.5,12.7522251,28.70818785,55.86371826,0.469032211,0.690654839,-0.221622628,1.88,3.09,1.26,0.27
6/26/17,142,142.29,140.27,140.58,34411094,140.5717816,140.4722259,140.3081565,138.3170499,134.4830588,26721507.67,31368593.4,41098884.7,40924318.1,10.31296024,25.43372314,52.7701422,0.44478217,0.641480305,-0.196698135,-0.16,0.12,1.35,-0.64
6/27/17,140.07,140.22,138.02,138.03,65957819,139.7245211,140.0281848,140.0911892,138.305793,134.5532952,40674409,36373141.6,42575365.6,43206888.6,6.434065913,21.96873721,42.88806317,0.217295303,0.556643305,-0.339348001,-2.67,-1.33,-2.33,-3.31
6/28/17,138.54,140.14,137.74,140.02,57427180,139.8230141,140.0266967,140.0844093,138.3730168,134.6615468,52598697.67,40709904.4,42308707.2,44416777.4,4.143419649,18.51199053,50.65424316,0.195334992,0.484381642,-0.289046651,-1.22,-0.72,0.27,-1.27
6/29/17,139.4,139.44,136.25,137.59,88769351,139.078676,139.5836609,139.8468465,138.3423103,134.719536,70718116.67,53643951.6,45671126.3,47849207.9,0.502635964,14.97776373,42.97025969,-0.017942575,0.383916799,-0.401859373,-2.99,-3.11,-1.54,-4.25
6/30/17,138,138.6687,137.19,137.64,68898255,138.5991174,139.230268,139.6366706,138.3147687,134.777367,71698262,63092739.8,47752210.5,49432976.6,-1.267089499,11.76772325,43.16131672,-0.180847305,0.270963978,-0.451811283,-0.39,-3.6,-0.51,-5.82
7/3/17,138.25,138.43,136.1,136.19,32797005,137.7960782,138.677492,139.3084163,138.2314444,134.8053399,63488203.67,62769922,47069257.7,50286450.55,-4.732180412,8.588998384,39.07320004,-0.422087794,0.132353624,-0.554441418,-3.83,-4.39,-4.27,-7.24
7/5/17,136.57,137.9,136.16,137.53,42116584,137.7073855,138.4688571,139.1390433,138.2039368,134.8592936,47937281.33,58001675,47187408.3,51272628.55,-6.834751595,5.607312421,44.32170933,-0.499389171,0.006005065,-0.505394236,-0.06,-0.5,-1.83,-5.33
7/6/17,136.47,137.06,135.8,136.29,48430476,137.2349237,138.0727013,138.8677059,138.1288805,134.8876244,41114688.33,56202334.2,48456119.3,52752031.95,-10.21417069,2.632141823,40.81760751,-0.653179262,-0.125831801,-0.527347462,-1.35,-3.73,-4.45,-7.13
7/7/17,136.74,138.13,136.74,137.76,36970402,137.4099491,138.0158465,138.7622101,138.1144146,134.9445031,42505820.67,45842544.4,49743248,53329681.65,-12.47285502,-0.137574034,46.24350397,-0.648961479,-0.230457736,-0.418503743,1.57,0.17,-2.94,-5.81
7/10/17,137.84,138.985,137.5,138.66,24853545,137.8266327,138.1329653,138.7524758,138.1358101,135.0180773,36751474.33,37033602.4,50063171.1,49083172.05,-13.35553328,-2.748349872,49.30779509,-0.566466504,-0.29765949,-0.268807014,1.13,1.02,-2.58,-1.32
7/11/17,138.44,139.22,137.94,139.05,31517660,138.2344218,138.2996989,138.7808114,138.1716607,135.0979174,31113869,36777733.4,49773827.7,45436356.2,-14.24342001,-5.203987898,50.62134067,-0.464267118,-0.330981016,-0.133286103,2.76,2.86,-1.53,-0.18
7/12/17,140.21,140.86,139.955,140.7,36045799,139.0562812,138.7361173,138.9635913,138.2708112,135.2088497,30805668,35563576.4,46782625.7,44678995.65,-12.65506622,-7.112901111,55.83546784,-0.24728165,-0.314241142,0.066959493,2.94,3.17,2.67,0.34
7/13/17,140.85,141.35,140.6,141.01,31073595,139.7075208,139.1495505,139.1584873,138.3782304,135.323724,32879018,32092200.2,44147267.2,43227987.2,-12.07043793,-8.734286869,56.75930916,-0.049731421,-0.261339198,0.211607778,2.35,4.72,0.99,1.26
7/14/17,141.57,142.3,141.19,142.12,34544847,140.5116805,139.6896322,139.4405362,138.5249664,135.4583037,33888080.33,31607089.2,38724816.8,42197971.55,-9.442517539,-9.728802219,59.9868549,0.194158148,-0.170239729,0.364397877,3.07,4.36,4.53,2.99
7/17/17,142.25,142.69,141.92,142.19,25343155,141.0711204,140.1442445,139.7023899,138.6686933,135.5916046,30320532.33,31705011.2,34369306.8,41060758.65,-7.31672444,-10.33376571,60.18866655,0.388611137,-0.058469556,0.447080692,1.49,3.53,4.55,4.04
7/18/17,142.06,143.17,141.64,143.14,25748527,141.7607469,140.6889274,140.0297813,138.8440386,135.7410778,28545509.67,30551184.6,33664459,40366858.35,-4.049650906,-10.26551276,62.92186808,0.612315203,0.075687396,0.536627807,2.13,4.09,6.95,2.68
7/19/17,143.53,144.19,143.5,143.98,33752309,142.5004979,141.2873042,140.4059926,139.0454489,135.9042247,28281330.33,30092486.6,32828031.5,40007719.9,0.332628312,-9.548774772,65.19707569,0.847612517,0.23007242,0.617540097,1.86,3.28,6.45,4.62
7/20/17,144.31,144.44,143.52,144.17,36139449,143.0569986,141.8114307,140.7644695,139.2464117,136.0679035,31880095,31105657.4,31598928.8,40027524.05,4.600547418,-8.067302961,65.70962357,1.037459558,0.391549848,0.64590971,1.98,3.16,7.88,3.43
7/21/17,143.62,144.11,143.35,144.11,39697094,143.4079991,142.2293524,141.0830915,139.4371406,136.2271529,36529617.33,32136106.8,31871598,40807423,8.158665061,-6.004150953,65.38216202,1.169590892,0.547158057,0.622432835,0.97,1.99,6.35,3.41
7/24/17,144.07,144.87,143.92,144.77,26712732,143.8619994,142.6912883,141.4342256,139.6462724,136.3963182,34183091.67,32410022.2,32057516.7,41060343.9,11.61555293,-3.507042333,67.31190014,1.312433493,0.700213144,0.612220349,0.79,2.58,6.11,3.53
7/25/17,144.29,144.74,144.01,144.4,28120884,144.0413329,143.0019632,141.7166803,139.832693,136.5548069,31510236.67,32884493.6,31717839.1,40745833.4,15.67897656,-0.514802675,65.12031963,1.379875036,0.836145522,0.543729514,0.23,1.26,5.35,3.82
7/26/17,144.74,144.95,144.53,144.87,18610634,144.3175553,143.3416062,142.0169965,140.0302345,136.7194642,24481416.67,29856158.6,29974322.6,38378474.15,19.20983316,2.671687262,66.60760388,1.454481657,0.959812749,0.494668908,0.76,0.89,4.17,6.84
7/27/17,145.86,145.96,142.3,143.96,80665866,144.1983702,143.4540415,142.2020444,140.1843429,136.8628412,42465794.67,38761442,34933549.7,39540408.45,22.35874035,6.114605091,61.16907298,1.423766256,1.052603451,0.371162805,-0.81,-0.21,2.95,3.94
7/28/17,143.14,144.0752,142.87,143.84,38013176,144.0789135,143.5242157,142.3580402,140.327702,137.0010027,45763225.33,38424658.4,35280382.6,37002599.7,24.83751636,9.54260848,60.46792866,1.373903577,1.116863476,0.257040101,-0.56,-0.27,1.72,6.25
7/31/17,144.22,144.43,142.92,143.23,33848645,143.7959423,143.470722,142.441084,140.4415177,137.1243492,50842562.33,39851841,36130931.6,35250119.2,26.86336654,12.96061758,56.8976422,1.270519386,1.147594658,0.122924728,-1.64,-1.54,1.04,5.59
8/1/17,143.7,143.76,143.12,143.56,20149421,143.7172949,143.4869543,142.5476474,140.5638111,137.2517878,30670414,38257548.4,35571021,34617740,28.71624128,16.2372068,58.33101666,1.201366309,1.158348988,0.043017321,-0.4,-0.84,0.42,7.37
8/2/17,144.45,144.52,142.61,143.95,41769667,143.7948632,143.5711445,142.6812048,140.6966028,137.3844257,31922577.67,42889355,36372756.8,34600394.15,29.24993854,19.12893782,60.02303029,1.164606875,1.159600566,0.005006309,0.11,-0.92,-0.03,6.42
8/3/17,144.17,144.17,143.13,143.39,27112799,143.6599088,143.5382091,142.7487091,140.8022262,137.503348,29677295.67,32178741.6,35470091.8,33534510.3,29.74911192,21.64379427,56.47678308,1.07786251,1.143252955,-0.065390444,0.16,-0.57,-0.78,7.1
8/4/17,143.65,143.97,143.06,143.65,29472909,143.6566059,143.5585347,142.8345463,140.9139036,137.6250639,32785125,30470688.2,34447673.3,33159635.65,29.58586735,23.7865145,57.72559937,1.018357809,1.118273925,-0.099916117,0.09,-0.19,-0.46,5.89
8/7/17,143.89,144.56,143.71,144.56,17933942,143.9577373,143.7406193,142.9988753,141.0568878,137.7623893,24839883.33,27287747.6,33569794.3,32813655.5,29.81765171,25.60672438,61.85140566,1.032724691,1.101164079,-0.068439387,0.61,1.33,-0.21,5.9
8/8/17,144.27,145.47,143.9,144.31,30810364,144.0751582,143.8441431,143.1237443,141.1844608,137.892045,26072405,29419936.2,33838742.3,32778290.7,29.46558454,26.98538517,60.11559704,1.012268834,1.08338503,-0.071116196,0.92,0.75,-0.09,5.26
8/9/17,143.14,144.19,142.795,144.12,36169473,144.0901054,143.8942989,143.2186258,141.29958,138.0153708,28304593,28299897.4,35594626.2,32784474.4,28.27955348,27.89235721,58.76577958,0.969549642,1.060617952,-0.09106831,0.47,0.17,-0.75,3.42
8/10/17,143.33,143.4,140.89,141.03,63331663,143.0700703,143.3735173,143.0101852,141.2890082,138.0750664,43437166.67,35543670.2,33861205.9,34397377.8,25.51867451,28.20835062,42.17868077,0.678535465,0.984201455,-0.30566599,-3.53,-2.36,-2.93,0.02
8/11/17,141.24,142.41,140.9,142.1,45862488,142.7467135,143.1419687,142.9235009,141.3208118,138.1547681,48454541.33,38821586,34646137.1,34963259.85,23.52186302,28.07678529,47.68523809,0.528156432,0.89299245,-0.364836018,-2.21,-1.55,-1.74,-0.02
8/14/17,143.23,144.15,143.19,143.93,34161024,143.1411424,143.2852471,143.019358,141.4231329,138.2691291,47785058.33,42067002.4,34677375,35404153.3,22.17722674,27.60817131,55.49217295,0.550302131,0.824454386,-0.274152256,-0.19,-0.63,0.7,1.74
8/15/17,144.22,144.302,143.64,144.03,25509181,143.4374282,143.4206567,143.1156096,141.525363,138.3832058,35177564.33,41006765.8,35213351,35392186,20.58865537,26.79541272,55.87963485,0.569358708,0.773435251,-0.204076543,3,-0.28,0.47,0.89
8/16/17,144.37,144.96,143.8007,144.28,31913002,143.7182855,143.5769009,143.2265039,141.633388,138.499974,30527735.67,40155471.6,34227684.5,35300220.65,19.18428345,25.78884721,56.89003855,0.597743676,0.738296936,-0.14055326,2.18,0.16,0.33,0.3
8/17/17,143.73,143.94,141.33,141.33,70190975,142.9221903,143.1683735,143.0458845,141.6214904,138.5560141,42537719.33,41527334,38535502.1,37002796.95,16.42075841,24.45601186,44.06596942,0.377843082,0.666206165,-0.288363083,-2.6,0.3,-2.06,-2.84
8/18/17,141.43,142.2,140.65,141.23,60751940,142.3581269,142.815942,142.8729431,141.6061379,138.6089643,54285305.67,44505224.4,41663405.2,38055539.25,13.59273845,22.85669897,43.7063059,0.19327318,0.571619568,-0.378346388,-2.8,-0.87,-2.42,-2.88
8/21/17,141.23,141.53,140.18,141.05,37111487,141.9220846,142.4948616,142.6993295,141.5843285,138.6573017,56018134,45095317,43581159.7,38575477,10.15835538,20.89076933,43.02557273,0.032105614,0.463716777,-0.431611163,-3.23,-2.88,-3.51,-3.72
8/22/17,141.8,143.35,141.76,143.2,36294232,142.3480564,142.6230686,142.7470124,141.6476882,138.7472561,44719219.67,47252327.2,44129546.5,38984144.4,8.697224071,18.81393329,52.53504692,0.076978824,0.386369187,-0.309390362,1.87,-0.83,-1.11,-1.2
8/23/17,142.5,143.01,142.38,142.69,25702324,142.4620376,142.6352379,142.7415826,141.6885632,138.8253302,33036014.33,46010191.6,43082831.6,39338728.9,6.773474521,16.66332539,50.38667894,0.070574886,0.323210326,-0.252635441,1.46,-1.59,-1.43,-2.18
8/24/17,143.03,143.17,141.47,142.27,38160803,142.3980251,142.568831,142.69667,141.7113646,138.8935415,33385786.33,39604157.2,40565745.6,37213475.75,6.724044278,14.78386237,48.62321332,0.031249009,0.264818063,-0.233569054,1.22,0.94,1.24,-1.69
8/25/17,142.8,143.18,141.78,141.97,26380436,142.25535,142.4599527,142.6274633,141.7215072,138.9544615,30081187.67,32729856.4,38617540.4,36631838.75,5.907865919,13.02246266,47.34849538,-0.023849601,0.20708453,-0.230934131,-1.23,0.74,-0.13,-1.87
8/28/17,142.41,142.74,141.9501,142.41,15362141,142.3069,142.4508704,142.6067525,141.7485069,139.022888,26634460,28379987.2,36737652.1,35707513.55,4.44754254,11.24949424,49.4420116,-0.031646522,0.15933832,-0.190984842,-0.28,1.36,-1.52,-0.82
8/29/17,141.18,143.21,141.06,142.97,24498333,142.5279334,142.5452576,142.6413475,141.7964086,139.1010486,22080303.33,26020807.4,36636567.3,35924959.15,3.157703434,9.506399045,52.05495104,0.007277788,0.128926213,-0.121648426,0.7,-0.23,-1.06,-0.59
8/30/17,143.11,144.89,143,144.65,33642716,143.2352889,142.927938,142.8326478,141.9083141,139.2109288,24501063.33,27608885.8,36809538.7,35518611.6,2.346336337,7.822604334,58.91502128,0.171708198,0.13748261,0.034225588,2.68,1.96,0.37,0.7
8/31/17,145.03,146.21,144.98,146.2,38480747,144.2235259,143.5228584,143.153348,142.0766155,139.3493263,32207265.33,27672874.6,33638515.9,36087009,5.295145954,6.710043089,64.02885042,0.422225378,0.194431164,0.227794214,3.79,3.93,4.87,2.81
9/1/17,146.36,146.585,145.61,146,22293553,144.815684,143.9732478,143.4244577,142.2304738,139.4810228,31472338.67,26855498,29792677.2,35728041.2,7.279126875,6.078681931,62.94023498,0.59773342,0.275091615,0.322641805,3.03,4.03,4.77,2.35
9/5/17,145.55,145.88,143.6,144.69,45480562,144.7737893,144.1035663,143.5449855,142.3269258,139.5841709,35418287.33,32879182.2,30629584.7,37105372.2,7.754491891,5.838295582,56.20019339,0.62392652,0.344858596,0.279067924,0.04,2.28,3.64,0.13
9/6/17,145.06,145.46,144.08,145.13,30722723,144.8925262,144.2901906,143.6959393,142.4368502,139.6939893,32832279.33,34124060.2,30072433.8,37100990.15,7.188559661,5.687429141,57.83350042,0.672437621,0.410374401,0.26206322,-1.07,2.16,1.93,0.82
9/7/17,145.4,145.84,144.94,145.47,22721131,145.0850175,144.5047014,143.8648975,142.5557973,139.8083657,32974805.33,31939743.2,29774314.5,36428573.05,7.356721828,5.745753872,59.10261859,0.729904294,0.47428038,0.255623914,-0.53,0.82,2.78,1.35
9/8/17,145.28,145.35,144.06,144.21,27890115,144.793345,144.4511194,143.8977644,142.620668,139.8955268,27111323,29821616.8,28747245.7,34656495.65,8.057741435,5.879123587,52.76460044,0.666097222,0.512643748,0.153453474,-0.48,-1.99,1.94,3.18
9/11/17,145.3,146.12,145.3,145.87,27126332,145.15223,144.7090977,144.0855963,142.7480928,140.0138332,25912526,30788172.6,28821835.3,33719687.85,10.12316144,6.30065314,59.00235014,0.740936728,0.558302344,0.182634384,0.74,-0.13,3.9,3.77
9/12/17,146.25,146.41,145.53,146.22,30256661,145.5081533,144.9838072,144.2888729,142.884246,140.1367276,28424369.33,27743392.4,30311287.3,33524469.7,12.27294346,7.083193231,60.19587927,0.819048172,0.61045151,0.208596663,0.75,1.53,3.81,2.29
9/13/17,145.95,146.44,145.73,146.42,28450864,145.8121022,145.2449331,144.4918374,143.022903,140.2611488,28611285.67,27289020.6,30706540.4,33671553.85,13.57976306,8.125399194,60.89642607,0.886867131,0.665734634,0.221132497,2.21,1.29,3.45,2.39
9/14/17,145.85,146.2869,145.47,145.56,35296413,145.7280681,145.302218,144.5935671,143.122397,140.3660766,31334646,29804077,30871910.1,33840724.4,13.98710485,9.289476045,56.30732962,0.861290907,0.704845889,0.156445018,-0.31,0.09,0.91,1.28
9/15/17,145.56,146.59,145.29,146.06,46422402,145.8387121,145.4399966,144.7332274,143.2375971,140.4788275,36723226.33,33510534.4,31666075.6,32652295.75,14.10695067,10.17065652,58.27601968,0.871323313,0.738141374,0.13318194,-0.16,1.85,-0.14,4.73
9/18/17,145.88,146.37,145.11,145.55,24858157,145.7424747,145.4599972,144.8110153,143.3282796,140.5792468,35525657.33,33056899.4,31922536,30857606.6,14.50153472,10.8928973,55.5277238,0.82857009,0.756227117,0.072342973,-0.87,-0.32,-0.45,4.32
9/19/17,145.81,146.01,145.31,145.8,20871237,145.7616498,145.5218159,144.9052043,143.4252098,140.682628,30717265.33,31179814.6,29461603.5,30045594.1,15.86145157,11.70359327,56.60800723,0.8055746,0.766096613,0.039477987,0.24,-0.42,1.11,4.75
9/20/17,145.75,145.91,144.23,145.35,34236155,145.6244332,145.4905766,144.9475658,143.5006918,140.7750512,26655183,32336872.8,29812946.7,29942690.25,16.42582702,12.62732001,54.06234698,0.742480418,0.761373374,-0.018892957,-0.71,-1.07,0.22,2.15
9/21/17,145.25,145.26,143.95,144.46,28841835,145.2362888,145.3031991,144.901131,143.5383117,140.8480205,27983075.67,31045957.2,30425017.1,30099665.8,16.00028042,13.49167587,49.33676381,0.613589187,0.731816537,-0.11822735,-1.09,-1.1,-1.01,1.77
9/22/17,144,144.53,143.855,144.32,21702401,144.9308592,145.1244356,144.8457852,143.5689662,140.9167726,28260130.33,26101957,29806245.7,29276745.7,15.20924107,14.20682583,48.61686709,0.494445469,0.684342323,-0.189896854,-1.48,-1.74,0.11,2.05
9/25/17,143.75,143.8299,142.1,142.8,54947712,144.2205728,144.7018109,144.6509485,143.5388106,140.9540642,35163982.67,32119868,32588383.7,30705109.5,12.78973427,14.47348311,41.53129046,0.274210984,0.602316055,-0.328105072,-2.55,-2.75,-3.07,0.83
9/26/17,143.51,143.8,142.67,143.17,29628806,143.8703819,144.4232999,144.5099058,143.5243475,140.9979441,35426306.33,33871381.8,32525598.2,31418442.75,10.92714193,14.33890296,43.68293756,0.128053356,0.507463515,-0.37941016,-1.29,-2.63,-3.05,0.76
9/27/17,143.93,145,143.57,144.46,33249403,144.0669212,144.4299726,144.5051528,143.5610397,141.0664997,39275307,33674031.4,33005452.1,31855996.25,9.769561766,13.95788283,50.5197282,0.114989079,0.428968628,-0.313979549,0.14,-0.89,-1.96,1.49
9/28/17,144.14,144.5566,143.78,144.41,24149422,144.1812808,144.4263412,144.4960907,143.5943323,141.1327076,29009210.33,32735548.8,31890753,31381331.55,8.677299933,13.42690234,50.26501988,0.099454514,0.363065805,-0.263611292,1.61,-0.05,-1.15,-0.24
9/29/17,144.7,145.555,144.32,145.45,43102366,144.6041872,144.612461,144.5869392,143.6671036,141.2181986,33500397,37015541.8,31558749.4,31612412.5,7.857429644,12.80195024,55.31188995,0.169113136,0.324275271,-0.155162135,2.28,1.13,-0.61,-0.75
10/2/17,145.67,146.17,144.93,145.58,27351260,144.9294581,144.7883772,144.6815164,143.7421191,141.3045709,31534349.33,31496251.4,31808059.7,31865297.85,6.787277101,12.03052447,55.91410901,0.232132135,0.305846644,-0.073714509,1.12,2.78,0.03,-0.42
10/3/17,145.74,146.06,145.45,145.89,19715152,145.2496388,144.9886722,144.7966101,143.8263497,141.3953714,30056259.33,29513520.6,31692451.2,30577027.35,5.79239588,11.0236189,57.3887615,0.303589959,0.305395307,-0.001805348,1.48,2.72,0.09,1.2
10/4/17,145.6,146.34,145.47,146.03,26381099,145.5097592,145.1780046,144.9140758,143.9127674,141.4871463,24482503.67,28139859.8,30906945.6,30359946.15,5.169182359,9.897954438,58.07087538,0.36728381,0.317773008,0.049510802,0.58,1.57,0.68,0.9
10/5/17,146.54,147.54,146.4063,147.46,31562353,146.1598395,145.5929128,145.1565447,144.0518745,141.6054206,25886201.33,29622446,31178997.4,30802007.25,6.365063242,8.93443272,64.34859683,0.527074904,0.359633387,0.167441517,1.88,3.05,3,1.99
10/6/17,146.97,147.66,146.96,147.66,23561069,146.659893,145.9687469,145.3949691,144.1933697,141.7253133,27168173.67,25714186.6,31364864.2,30585554.95,7.864300043,8.199938617,65.13483941,0.66221522,0.420149754,0.242065467,1.77,2.21,3.34,3.45
10/9/17,147.86,148.0093,147.3,147.49,13704835,146.9365953,146.2453383,145.5944958,144.3226493,141.8394655,22942752.33,22984901.6,27240576.5,29914480.1,9.950037855,7.915968975,63.8459464,0.74698652,0.485517107,0.261469413,1.46,1.91,4.69,1.62
10/10/17,147.98,148.14,146.95,147.6,19223092,147.1577302,146.4916405,145.7854962,144.4511728,141.9535355,18829665.33,22886489.6,26200005.1,29362801.65,11.79120362,8.002375145,64.33769304,0.813665042,0.551146694,0.262518348,0.14,1.71,4.43,1.38
10/11/17,147.53,148.07,147.34,148.04,12439051,147.4518201,146.7731604,146.0002109,144.5919112,142.0740595,15122326,20098080,24118969.9,28562211,13.40809956,8.366228924,66.3115261,0.891733228,0.619264001,0.272469228,0.38,2.01,3.58,1.62
10/12/17,147.84,148.355,147.615,147.77,14513477,147.5578801,146.9544039,146.1687622,144.7165421,142.1868504,15391873.33,16688304.8,23155375.4,27523064.2,15.34129704,9.032628634,63.97169446,0.921197098,0.67965062,0.241546478,0.28,0.31,3.36,2.21
10/13/17,148.4,148.51,147.7772,148.34,18409888,147.8185867,147.2063305,146.3755468,144.8586385,142.308695,15120805.33,15658068.6,20686127.6,26122438.5,16.3573208,9.88261775,66.64730155,0.97925344,0.739571184,0.239682256,0.74,0.68,2.89,2.28
10/16/17,148.7,148.89,148.3928,148.85,21809410,148.1623912,147.5051795,146.611209,145.0151625,142.4382258,18244258.33,17278983.6,20131942.6,25970001.15,18.62264384,11.06615442,68.87457622,1.054263355,0.802509618,0.251753737,0.81,1.36,3.27,3.3
10/17/17,148.79,149.06,148.57,149.04,13138157,148.4549274,147.7842378,146.8425224,145.1729992,142.568954,17785818.33,16061996.6,19474243.1,25583347.15,21.05791083,12.59270592,69.68673988,1.116174105,0.865242516,0.250931589,1.27,1.44,3.15,3.24
10/18/17,149.21,149.21,148.64,148.86,17218243,148.5899516,147.9798309,147.0346631,145.3175875,142.6935291,17388603.33,17017835,18557957.5,24732451.55,23.01152718,14.3769404,67.8796836,1.137600771,0.919714167,0.217886604,0.52,0.82,2.83,3.51
10/19/17,148.02,148.33,147.27,148.31,27680285,148.4966344,148.0398616,147.1561238,145.434937,142.8047464,19345561.67,19651196.6,18169750.7,24674374.05,24.02628744,16.14306282,62.54295864,1.097549289,0.955281191,0.142268098,-0.54,0.54,0.85,3.85
10/20/17,148.91,149.04,148.53,148.71,30173268,148.5677563,148.161705,147.304112,145.5633708,142.9216821,25023932,22003872.6,18830970.6,25097917.4,24.34473764,17.79110658,64.71565509,1.085571071,0.981339167,0.104231904,-0.33,0.37,1.05,4.39
10/23/17,149.01,149.03,147.53,147.74,29297126,148.2918375,148.0850314,147.3456251,145.6487289,143.0170943,29050226.33,23501415.8,20390199.7,23815388.1,24.28856899,19.22495969,56.20203864,0.98643633,0.9823586,0.00407773,-1.12,-1.11,0.25,4.94
10/24/17,148,148.3,147.44,147.99,20289467,148.191225,148.0677529,147.4069942,145.7405434,143.1155677,26586620.33,24931677.8,20496837.2,23348421.15,24.18115638,20.46395497,57.74493399,0.917468241,0.969380528,-0.051912287,-0.32,-1.05,0.39,4.82
10/25/17,147.7,148.18,146.33,147.43,36179124,147.9374833,147.9517978,147.4091852,145.8067966,143.201002,28588572.33,28723854,22870844.5,23494907.2,23.65553394,21.48869841,53.22213229,0.808305571,0.937165537,-0.128859966,-1.28,-1.43,-0.61,2.97
10/26/17,147.36,147.705,146.92,146.96,28230199,147.6116556,147.771471,147.3664057,145.8520203,143.2754376,28232930,28833836.8,24242516.7,23698946.05,22.28127198,22.1826959,49.70349047,0.676074925,0.884947414,-0.20887249,-0.78,-1.35,-0.81,2.55
10/27/17,149.33,151.52,149.2,151.24,60165127,148.8211037,148.4021126,147.7353194,146.0633136,143.4331517,41524816.67,34832208.6,28418040.6,24552084.1,22.86724608,22.83368843,69.48686064,0.90619536,0.889197003,0.016998356,3.25,2.53,2.9,5.79
10/30/17,151.08,152.19,150.9899,151.58,31733386,149.7407358,148.9799103,148.1014795,146.2796542,143.5944754,40042904,35319460.6,29410438.2,24771190.4,23.15749953,23.287174,70.48019564,1.103284642,0.932014531,0.171270111,4.15,3.84,2.73,6
10/31/17,152.04,152.37,151.63,152.15,26319327,150.5438239,149.5562903,148.4870528,146.5098639,143.7638918,39405946.67,36525432.6,30728555.2,25101399.15,23.75695023,23.55707794,72.11889559,1.290596363,1.003730897,0.286865466,5.19,4.16,3.11,6.26
11/1/17,152.75,152.83,151.5,152.1,29481569,151.0625492,150.0187829,148.8311431,146.7290849,143.9289632,29178094,35185921.6,31954887.8,25256422.65,24.53542684,23.7094679,71.74267431,1.418654306,1.086715579,0.331938727,0.86,4.67,3.24,6.07
11/2/17,151.92,151.99,150.77,151.81,31017426,151.3116995,150.3444588,149.1148437,146.9283365,144.0850234,28939440.67,35743367,32288601.9,25229176.3,25.58749514,23.86558867,69.47876483,1.479683699,1.165309203,0.314374496,0.23,4.85,3.5,4.35
11/3/17,152.39,153.29,151.84,153.27,26199249,151.9644663,150.8763754,149.5105729,147.1770292,144.2669041,28899414.67,28950191.4,31891200,25361085.3,27.53007284,24.18412219,73.93772295,1.627103495,1.257668062,0.369435433,1.12,2.03,4.56,5.61
11/6/17,153.13,153.85,153.1,153.79,28693919,152.5729776,151.4061253,149.9181374,147.4363614,144.4554802,28636864.67,28342298,31830879.3,26110539.5,30.06500444,24.76176574,75.32065273,1.765542326,1.359242915,0.406299412,1.69,2.21,6.05,6.3
11/7/17,153.67,154.0823,153.34,153.88,21333062,153.0086517,151.8559207,150.2954576,147.6890531,144.6421044,25408743.33,27345045,31935238.8,26216038,32.25773543,25.56942364,75.56234962,1.861065145,1.459607361,0.401457785,2.07,1.73,5.89,6.28
11/8/17,153.81,154.54,153.62,154.5,17373517,153.5057678,152.3366624,150.6958902,147.956149,144.8373102,22466832.67,24923434.6,30054678.1,26462761.3,35.20480991,26.72435124,77.21762501,1.96415493,1.560516875,0.403638056,1.23,2.4,7.07,6.46
11/9/17,153.26,153.77,152.11,153.69,40594482,153.5671785,152.5827238,150.9810435,148.1810059,145.012611,26433687,26838845.8,31291106.4,27766811.55,38.37604906,28.33382895,70.49912178,1.957924364,1.639998372,0.317925991,-0.1,1.88,6.73,5.92
11/10/17,153.36,153.8,153.06,153.68,20150762,153.6047857,152.7822285,151.238087,148.3966527,145.1842425,26039587,25629148.4,27289669.9,27853855.25,39.08788981,29.95589332,70.4176631,1.929932617,1.697985221,0.231947395,-0.2,0.41,2.44,5.34
11/13/17,153.12,154.0693,153.1,153.87,12522399,153.6931905,152.9800052,151.4887454,148.6112938,145.3562377,24422547.67,22394844.4,25368571.2,27389504.7,40.28277129,31.6684205,71.1009076,1.901164922,1.738621161,0.162543761,-0.63,0.08,2.29,5.02
